schema	table	field	classification	subject	source	purpose	lawful_basis	readers	writers	protection	retention	deletion_hold_behavior	processor	location_transfer	owner
app	reconciliation_cases	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	provider	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	operation	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	target_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	target_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	reason	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	resolution	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	requested_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	resolved_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	resolved_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	reconciliation_cases	version	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	buyer_user_id	restricted_identity	account_user	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	supplier_organization_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	consent_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	version	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	evidence_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	granted	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	relationship_consents	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	privacy_rights	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	gate_name	restricted_identity	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	reference	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	reviewed_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	reviewed_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	notes	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	release_evidence	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	obligation_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	schedule_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	timezone	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	allocation_policy	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	cadence	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	grace_hours	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	status	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	repayment_schedules	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	request_rate_limits	bucket_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	request_rate_limits	attempt_count	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	request_rate_limits	window_started_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	target_type	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	target_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	scope	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	reason	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	expires_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	created_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	lifted_by	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	lifted_reason	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	lifted_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	risk_holds	version	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	schedule_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	sequence	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	principal_due_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	due_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	grace_hours	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	collection_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	allocated_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	collected_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	disputed_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	schedule_items	collection_block_reason	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	sessions	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	user_id	restricted_identity	account_user	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	token_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	device_label	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	ip_metadata	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	user_agent	confidential_commercial	account_user	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	authentication_level	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	created_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	expires_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	revoked_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
